Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
47,Brentwood,San Francisco Bay,12/7/2020,2300,342,0.00, ,0.00, ,0, ,4.6, ,55.8, ,30, ,24.8, ,4.9, ,256, ,52.2, 
47,Brentwood,San Francisco Bay,12/7/2020,2400,342,0.00, ,0.00, ,0, ,4.5, ,54.5, ,31, ,24.6, ,4.3, ,263, ,51.8, 
47,Brentwood,San Francisco Bay,12/8/2020,0100,343,0.00, ,0.00, ,0, ,4.6, ,52.7, ,34, ,25.2, ,2.2, ,231, ,51.3, 
47,Brentwood,San Francisco Bay,12/8/2020,0200,343,0.00, ,0.00, ,0, ,4.6, ,49.2, ,39, ,25.3, ,3.2, ,278, ,50.8, 
47,Brentwood,San Francisco Bay,12/8/2020,0300,343,0.00, ,0.00, ,0, ,4.7, ,49.9, ,38, ,25.4, ,5.0, ,254, ,50.3, 
47,Brentwood,San Francisco Bay,12/8/2020,0400,343,0.00, ,0.00, ,0, ,4.5, ,48.6, ,39, ,24.6, ,3.9, ,260, ,49.8, 
47,Brentwood,San Francisco Bay,12/8/2020,0500,343,0.00, ,0.00, ,0, ,4.3, ,44.2, ,44, ,23.7, ,2.5, ,281, ,49.4, 
47,Brentwood,San Francisco Bay,12/8/2020,0600,343,0.00, ,0.00, ,0, ,4.4, ,41.3, ,49, ,23.8, ,2.7, ,248, ,48.9, 
47,Brentwood,San Francisco Bay,12/8/2020,0700,343,0.00, ,0.00, ,1, ,4.4, ,43.0, ,47, ,24.2, ,4.0, ,264, ,48.5, 
47,Brentwood,San Francisco Bay,12/8/2020,0800,343,0.00, ,0.00, ,93, ,4.5, ,45.8, ,43, ,24.6, ,4.5, ,270, ,48.0, 
47,Brentwood,San Francisco Bay,12/8/2020,0900,343,0.00, ,0.00, ,383, ,5.3, ,54.8, ,36, ,28.6, ,4.8, ,295, ,47.7, 
47,Brentwood,San Francisco Bay,12/8/2020,1000,343,0.01, ,0.00, ,692, ,6.3, ,57.4, ,39, ,32.7, ,4.4, ,41, ,48.0, 
47,Brentwood,San Francisco Bay,12/8/2020,1100,343,0.01, ,0.00, ,926, ,6.6, ,57.8, ,40, ,33.8, ,3.2, ,64, ,48.8, 
47,Brentwood,San Francisco Bay,12/8/2020,1200,343,0.01, ,0.00, ,1050, ,6.1, ,63.9, ,30, ,31.8, ,2.4, ,42, ,49.9, 
47,Brentwood,San Francisco Bay,12/8/2020,1300,343,0.01, ,0.00, ,1050, ,5.9, ,66.3, ,27, ,31.3, ,3.0, ,74, ,51.3, 
47,Brentwood,San Francisco Bay,12/8/2020,1400,343,0.01,Y,0.00, ,930, ,5.6, ,70.6,Y,22,Y,29.8,Y,3.7, ,0, ,52.6, 
47,Brentwood,San Francisco Bay,12/8/2020,1500,343,0.01,Y,0.00, ,694, ,5.4, ,72.3,Y,20,Y,28.8,Y,4.0, ,350, ,53.5, 
47,Brentwood,San Francisco Bay,12/8/2020,1600,343,0.01,Y,0.00, ,384, ,5.2, ,72.7,Y,19,Y,28.1,Y,3.6, ,343, ,54.2, 
47,Brentwood,San Francisco Bay,12/8/2020,1700,343,0.00,Y,0.00, ,80, ,5.9, ,64.9,Y,28,Y,31.2,Y,4.1, ,25, ,54.5, 
47,Brentwood,San Francisco Bay,12/8/2020,1800,343,0.00, ,0.00, ,2, ,5.4, ,56.5, ,34, ,28.7, ,2.0, ,46, ,54.4, 
47,Brentwood,San Francisco Bay,12/8/2020,1900,343,0.00, ,0.00, ,0, ,4.9, ,51.8, ,37, ,26.5, ,2.7, ,158, ,53.9, 
47,Brentwood,San Francisco Bay,12/8/2020,2000,343,0.00, ,0.00, ,0, ,4.5, ,49.0, ,38, ,24.6, ,3.0, ,217, ,53.3, 
47,Brentwood,San Francisco Bay,12/8/2020,2100,343,0.00, ,0.00, ,0, ,3.9, ,45.1, ,38, ,21.2, ,2.5, ,256, ,52.6, 
47,Brentwood,San Francisco Bay,12/8/2020,2200,343,0.00, ,0.00, ,0, ,4.9, ,43.8, ,51, ,26.7, ,2.6, ,64, ,51.9, 
47,Brentwood,San Francisco Bay,12/8/2020,2300,343,0.00, ,0.00, ,0, ,4.6, ,43.8, ,47, ,24.9, ,3.0, ,249, ,51.4, 
47,Brentwood,San Francisco Bay,12/8/2020,2400,343,0.00, ,0.00, ,0, ,4.4, ,42.6, ,48, ,24.2, ,2.7, ,269, ,50.9, 
47,Brentwood,San Francisco Bay,12/9/2020,0100,344,0.00, ,0.00, ,0, ,4.5, ,41.2, ,51, ,24.4, ,2.4, ,220, ,50.5, 
47,Brentwood,San Francisco Bay,12/9/2020,0200,344,0.00, ,0.00, ,0, ,4.1, ,38.9, ,50, ,22.1, ,2.3, ,283, ,49.9, 
47,Brentwood,San Francisco Bay,12/9/2020,0300,344,0.00, ,0.00, ,0, ,4.5, ,38.5, ,56, ,24.4, ,2.5, ,269, ,49.5, 
47,Brentwood,San Francisco Bay,12/9/2020,0400,344,0.00, ,0.00, ,0, ,4.5, ,36.9, ,60, ,24.4, ,2.8, ,279, ,49.0, 
47,Brentwood,San Francisco Bay,12/9/2020,0500,344,0.00, ,0.00, ,0, ,6.0, ,37.0, ,80, ,31.4, ,3.0, ,296, ,48.5, 
47,Brentwood,San Francisco Bay,12/9/2020,0600,344,0.00, ,0.00, ,0, ,7.0, ,35.5, ,99, ,35.3, ,3.2, ,285, ,48.0, 
47,Brentwood,San Francisco Bay,12/9/2020,0700,344,0.00, ,0.00, ,0, ,6.7, ,35.1, ,96, ,34.2, ,3.9, ,289, ,47.6, 
47,Brentwood,San Francisco Bay,12/9/2020,0800,344,0.00, ,0.00, ,79, ,7.6, ,37.7, ,99, ,37.5, ,3.4, ,270, ,47.1, 
47,Brentwood,San Francisco Bay,12/9/2020,0900,344,0.00, ,0.00, ,408, ,8.1, ,46.9, ,74, ,39.0, ,6.1, ,305, ,46.8, 
47,Brentwood,San Francisco Bay,12/9/2020,1000,344,0.01, ,0.00, ,649, ,8.2, ,53.3, ,59, ,39.5, ,6.1, ,314, ,47.0, 
47,Brentwood,San Francisco Bay,12/9/2020,1100,344,0.01, ,0.00, ,867, ,7.9, ,56.3, ,51, ,38.4, ,6.2, ,318, ,47.7, 
47,Brentwood,San Francisco Bay,12/9/2020,1200,344,0.01, ,0.00, ,1000, ,7.4, ,60.1, ,42, ,36.9, ,7.2, ,327, ,48.7, 
47,Brentwood,San Francisco Bay,12/9/2020,1300,344,0.01, ,0.00, ,1046, ,7.5, ,63.7, ,37, ,37.2, ,7.6, ,317, ,49.9, 
47,Brentwood,San Francisco Bay,12/9/2020,1400,344,0.01, ,0.00, ,867, ,7.1, ,65.3, ,34, ,35.9, ,6.7, ,322, ,51.0, 
47,Brentwood,San Francisco Bay,12/9/2020,1500,344,0.01, ,0.00, ,491, ,6.9, ,65.0, ,33, ,35.1, ,4.9, ,299, ,51.9, 
47,Brentwood,San Francisco Bay,12/9/2020,1600,344,0.00, ,0.00, ,180, ,6.6, ,63.0, ,34, ,34.0, ,3.8, ,293, ,52.5, 
47,Brentwood,San Francisco Bay,12/9/2020,1700,344,0.00, ,0.00, ,36, ,6.6, ,61.1, ,36, ,33.8, ,3.2, ,270, ,52.9, 
47,Brentwood,San Francisco Bay,12/9/2020,1800,344,0.00, ,0.00, ,1, ,6.2, ,56.4, ,40, ,32.3, ,3.7, ,242, ,52.9, 
47,Brentwood,San Francisco Bay,12/9/2020,1900,344,0.00, ,0.00, ,0, ,6.0, ,54.5, ,41, ,31.4, ,4.5, ,247, ,52.6, 
47,Brentwood,San Francisco Bay,12/9/2020,2000,344,0.00, ,0.00, ,0, ,5.5, ,52.2, ,41, ,29.4, ,3.2, ,233, ,52.3, 
47,Brentwood,San Francisco Bay,12/9/2020,2100,344,0.00, ,0.00, ,0, ,5.3, ,51.4, ,41, ,28.3, ,3.6, ,224, ,51.8, 
47,Brentwood,San Francisco Bay,12/9/2020,2200,344,0.00, ,0.00, ,0, ,5.7, ,52.8, ,42, ,30.1, ,4.9, ,259, ,51.3, 
47,Brentwood,San Francisco Bay,12/9/2020,2300,344,0.00, ,0.00, ,0, ,6.4, ,55.2, ,43, ,33.2, ,5.7, ,276, ,51.0, 
47,Brentwood,San Francisco Bay,12/9/2020,2400,344,0.00, ,0.00, ,0, ,6.3, ,54.1, ,44, ,32.9, ,4.7, ,270, ,50.7, 
47,Brentwood,San Francisco Bay,12/10/2020,0100,345,0.00, ,0.00, ,0, ,6.1, ,52.6, ,45, ,31.9, ,4.2, ,227, ,50.4, 
47,Brentwood,San Francisco Bay,12/10/2020,0200,345,0.00, ,0.00, ,0, ,5.8, ,50.9, ,45, ,30.5, ,4.3, ,238, ,50.1, 
47,Brentwood,San Francisco Bay,12/10/2020,0300,345,0.00, ,0.00, ,0, ,5.8, ,51.2, ,45, ,30.6, ,3.5, ,242, ,49.7, 
47,Brentwood,San Francisco Bay,12/10/2020,0400,345,0.00, ,0.00, ,0, ,5.8, ,46.8, ,54, ,30.9, ,4.1, ,278, ,49.3, 
47,Brentwood,San Francisco Bay,12/10/2020,0500,345,0.00, ,0.00, ,0, ,5.5, ,45.2, ,53, ,29.3, ,2.4, ,235, ,48.9, 
47,Brentwood,San Francisco Bay,12/10/2020,0600,345,0.00, ,0.00, ,0, ,5.2, ,49.2, ,44, ,28.1, ,3.4, ,278, ,48.5, 
47,Brentwood,San Francisco Bay,12/10/2020,0700,345,0.00, ,0.00, ,0, ,4.7, ,48.9, ,40, ,25.6, ,3.1, ,271, ,48.2, 
47,Brentwood,San Francisco Bay,12/10/2020,0800,345,0.00, ,0.00, ,104, ,4.8, ,46.1, ,45, ,25.9, ,2.7, ,239, ,47.8, 
47,Brentwood,San Francisco Bay,12/10/2020,0900,345,0.00, ,0.00, ,297, ,5.4, ,51.7, ,41, ,28.9, ,2.1, ,254, ,47.6, 
47,Brentwood,San Francisco Bay,12/10/2020,1000,345,0.01, ,0.00, ,521, ,5.2, ,59.5, ,30, ,28.2, ,3.5, ,312, ,47.8, 
47,Brentwood,San Francisco Bay,12/10/2020,1100,345,0.01, ,0.00, ,821, ,4.2, ,62.7, ,22, ,23.0, ,9.3, ,340, ,48.4, 
47,Brentwood,San Francisco Bay,12/10/2020,1200,345,0.02,Y,0.00, ,1039, ,4.5, ,66.3,Y,20,Y,24.5,Y,8.9, ,332, ,49.2, 
47,Brentwood,San Francisco Bay,12/10/2020,1300,345,0.01,Y,0.00, ,1040, ,5.0, ,67.8,Y,22,Y,27.3,Y,5.4, ,301, ,50.3, 
47,Brentwood,San Francisco Bay,12/10/2020,1400,345,0.01,Y,0.00, ,919, ,5.2, ,69.4,Y,21,Y,28.0,Y,5.2, ,295, ,51.5, 
47,Brentwood,San Francisco Bay,12/10/2020,1500,345,0.01,Y,0.00, ,685, ,5.4, ,71.3,Y,21,Y,28.9,Y,4.9, ,316, ,52.5, 
47,Brentwood,San Francisco Bay,12/10/2020,1600,345,0.01,Y,0.00, ,366, ,5.5, ,70.7,Y,21,Y,29.4,Y,4.3, ,350, ,53.2, 
47,Brentwood,San Francisco Bay,12/10/2020,1700,345,0.00,Y,0.00, ,80, ,5.4, ,66.4,Y,25,Y,29.1,Y,3.5, ,252, ,53.5, 
47,Brentwood,San Francisco Bay,12/10/2020,1800,345,0.00, ,0.00, ,2, ,5.0, ,58.3, ,30, ,27.1, ,3.9, ,170, ,53.5, 
47,Brentwood,San Francisco Bay,12/10/2020,1900,345,0.00, ,0.00, ,0, ,5.3, ,54.3, ,37, ,28.4, ,4.1, ,159, ,53.2, 
47,Brentwood,San Francisco Bay,12/10/2020,2000,345,0.00, ,0.00, ,0, ,4.4, ,52.9, ,32, ,23.8, ,4.7, ,207, ,52.7, 
47,Brentwood,San Francisco Bay,12/10/2020,2100,345,0.00, ,0.00, ,0, ,4.1, ,51.8, ,31, ,22.3, ,4.1, ,237, ,52.1, 
47,Brentwood,San Francisco Bay,12/10/2020,2200,345,0.00, ,0.00, ,0, ,6.2, ,55.2, ,41, ,32.2, ,7.6, ,221, ,51.5, 
47,Brentwood,San Francisco Bay,12/10/2020,2300,345,0.00, ,0.00, ,0, ,6.7, ,50.4, ,54, ,34.4, ,4.9, ,165, ,51.1, 
47,Brentwood,San Francisco Bay,12/10/2020,2400,345,0.00, ,0.00, ,0, ,6.1, ,47.8, ,54, ,32.0, ,3.8, ,206, ,50.8, 
47,Brentwood,San Francisco Bay,12/11/2020,0100,346,0.00, ,0.00, ,0, ,6.5, ,49.2, ,54, ,33.5, ,5.2, ,211, ,50.4, 
47,Brentwood,San Francisco Bay,12/11/2020,0200,346,0.00, ,0.00, ,0, ,7.0, ,46.4, ,65, ,35.4, ,4.6, ,193, ,50.0, 
47,Brentwood,San Francisco Bay,12/11/2020,0300,346,0.00, ,0.00, ,0, ,7.7, ,41.9, ,85, ,37.9, ,3.5, ,198, ,49.6, 
47,Brentwood,San Francisco Bay,12/11/2020,0400,346,0.00, ,0.00, ,0, ,7.9, ,40.7, ,92, ,38.6, ,2.3, ,189, ,49.2, 
47,Brentwood,San Francisco Bay,12/11/2020,0500,346,0.00, ,0.00, ,0, ,8.2, ,42.3, ,89, ,39.3, ,2.3, ,270, ,48.8, 
47,Brentwood,San Francisco Bay,12/11/2020,0600,346,0.00, ,0.00, ,0, ,9.0, ,42.3, ,98, ,41.9, ,2.4, ,220, ,48.5, 
47,Brentwood,San Francisco Bay,12/11/2020,0700,346,0.00, ,0.00, ,0, ,8.1, ,40.9, ,93, ,39.0, ,1.8, ,325, ,48.2, 
47,Brentwood,San Francisco Bay,12/11/2020,0800,346,0.00, ,0.00, ,33, ,8.6, ,41.1, ,99, ,40.7, ,1.6, ,38, ,47.9, 
47,Brentwood,San Francisco Bay,12/11/2020,0900,346,0.00, ,0.00, ,98, ,9.6, ,43.9, ,98, ,43.4, ,1.7, ,326, ,47.7, 
47,Brentwood,San Francisco Bay,12/11/2020,1000,346,0.00, ,0.00, ,484, ,10.8, ,51.7, ,83, ,46.6, ,2.2, ,81, ,47.8, 
47,Brentwood,San Francisco Bay,12/11/2020,1100,346,0.01, ,0.00, ,614, ,9.6, ,55.8, ,63, ,43.6, ,2.8, ,6, ,48.3, 
47,Brentwood,San Francisco Bay,12/11/2020,1200,346,0.00, ,0.00, ,306, ,8.8, ,56.5, ,57, ,41.3, ,2.8, ,345, ,49.2, 
47,Brentwood,San Francisco Bay,12/11/2020,1300,346,0.01, ,0.00, ,655, ,9.0, ,58.1, ,54, ,41.7, ,3.6, ,28, ,50.1, 
47,Brentwood,San Francisco Bay,12/11/2020,1400,346,0.01, ,0.00, ,561, ,8.9, ,59.5, ,51, ,41.4, ,4.3, ,24, ,51.0, 
47,Brentwood,San Francisco Bay,12/11/2020,1500,346,0.00, ,0.01, ,157, ,9.6, ,56.3, ,62, ,43.4, ,6.3, ,340, ,51.9, 
47,Brentwood,San Francisco Bay,12/11/2020,1600,346,0.00, ,0.00, ,117, ,12.0, ,53.3, ,87, ,49.4, ,5.9, ,292, ,52.4, 
47,Brentwood,San Francisco Bay,12/11/2020,1700,346,0.00, ,0.00, ,17, ,9.5, ,51.6, ,73, ,43.2, ,5.6, ,194, ,52.5, 
47,Brentwood,San Francisco Bay,12/11/2020,1800,346,0.00, ,0.00, ,0, ,8.9, ,49.8, ,73, ,41.4, ,7.0, ,153, ,52.4, 
47,Brentwood,San Francisco Bay,12/11/2020,1900,346,0.00, ,0.00, ,0, ,9.4, ,49.6, ,78, ,42.9, ,5.6, ,122, ,52.2, 
47,Brentwood,San Francisco Bay,12/11/2020,2000,346,0.00, ,0.00, ,0, ,11.1, ,49.2, ,93, ,47.2, ,7.5, ,120, ,51.9, 
47,Brentwood,San Francisco Bay,12/11/2020,2100,346,0.00, ,0.09, ,0, ,11.3, ,48.0, ,99, ,47.8, ,8.2, ,128, ,51.7, 
47,Brentwood,San Francisco Bay,12/11/2020,2200,346,0.00, ,0.06, ,0, ,11.1, ,47.4, ,100, ,47.3, ,5.8, ,114, ,51.4, 
47,Brentwood,San Francisco Bay,12/11/2020,2300,346,0.00, ,0.02, ,0, ,11.3, ,47.8, ,100, ,47.7, ,6.2, ,123, ,51.2, 
47,Brentwood,San Francisco Bay,12/11/2020,2400,346,0.00, ,0.03, ,0, ,11.5, ,48.2, ,100, ,48.2, ,8.3, ,115, ,51.0, 
47,Brentwood,San Francisco Bay,12/12/2020,0100,347,0.00, ,0.03, ,0, ,11.6, ,48.4, ,100, ,48.4, ,8.8, ,116, ,50.9, 
47,Brentwood,San Francisco Bay,12/12/2020,0200,347,0.00, ,0.00, ,0, ,11.6, ,48.4, ,100, ,48.4, ,10.6, ,112, ,50.8, 
47,Brentwood,San Francisco Bay,12/12/2020,0300,347,0.00, ,0.00, ,0, ,11.7, ,48.8, ,100, ,48.8, ,10.7, ,112, ,50.8, 
47,Brentwood,San Francisco Bay,12/12/2020,0400,347,0.00, ,0.00, ,0, ,11.7, ,48.8, ,100, ,48.8, ,8.5, ,119, ,50.7, 
47,Brentwood,San Francisco Bay,12/12/2020,0500,347,0.00, ,0.00, ,0, ,11.7, ,48.8, ,100, ,48.8, ,6.5, ,103, ,50.7, 
47,Brentwood,San Francisco Bay,12/12/2020,0600,347,0.00, ,0.00, ,0, ,11.7, ,48.7, ,100, ,48.7, ,4.3, ,88, ,50.7, 
47,Brentwood,San Francisco Bay,12/12/2020,0700,347,0.00, ,0.00, ,0, ,11.7, ,48.8, ,100, ,48.7, ,3.7, ,107, ,50.7, 
47,Brentwood,San Francisco Bay,12/12/2020,0800,347,0.00, ,0.00, ,12, ,11.8, ,48.9, ,100, ,48.8, ,4.7, ,330, ,50.8, 
47,Brentwood,San Francisco Bay,12/12/2020,0900,347,0.00, ,0.01, ,63, ,11.6, ,48.6, ,100, ,48.5, ,9.5, ,313, ,50.8, 
47,Brentwood,San Francisco Bay,12/12/2020,1000,347,0.00, ,0.00, ,81, ,11.5, ,48.3, ,100, ,48.3, ,8.2, ,318, ,50.8, 
47,Brentwood,San Francisco Bay,12/12/2020,1100,347,0.00, ,0.00, ,103, ,11.7, ,48.8, ,100, ,48.8, ,8.5, ,310, ,50.9, 
47,Brentwood,San Francisco Bay,12/12/2020,1200,347,0.00, ,0.00, ,225, ,12.0, ,49.5, ,100, ,49.4, ,10.3, ,308, ,51.0, 
47,Brentwood,San Francisco Bay,12/12/2020,1300,347,0.00, ,0.00, ,480, ,13.0, ,51.7, ,100, ,51.6, ,10.5, ,330, ,51.2, 
47,Brentwood,San Francisco Bay,12/12/2020,1400,347,0.00, ,0.00, ,297, ,13.3, ,52.3, ,99, ,52.2, ,6.7, ,321, ,51.6, 
47,Brentwood,San Francisco Bay,12/12/2020,1500,347,0.00, ,0.00, ,197, ,13.8, ,53.3, ,99, ,53.2, ,5.4, ,317, ,52.0, 
47,Brentwood,San Francisco Bay,12/12/2020,1600,347,0.00, ,0.00, ,100, ,13.9, ,53.6, ,99, ,53.4, ,5.4, ,319, ,52.3, 
47,Brentwood,San Francisco Bay,12/12/2020,1700,347,0.00, ,0.00, ,17, ,13.5, ,52.8, ,99, ,52.6, ,2.8, ,324, ,52.5, 
47,Brentwood,San Francisco Bay,12/12/2020,1800,347,0.00, ,0.00, ,0, ,12.6, ,50.9, ,100, ,50.8, ,2.7, ,202, ,52.4, 
47,Brentwood,San Francisco Bay,12/12/2020,1900,347,0.00, ,0.00, ,0, ,11.7, ,48.8, ,100, ,48.8, ,3.4, ,196, ,52.2, 
47,Brentwood,San Francisco Bay,12/12/2020,2000,347,0.00, ,0.00, ,0, ,11.3, ,47.8, ,100, ,47.7, ,3.5, ,229, ,51.9, 
47,Brentwood,San Francisco Bay,12/12/2020,2100,347,0.00, ,0.00, ,0, ,10.2, ,45.2, ,100, ,45.2, ,2.9, ,188, ,51.5, 
47,Brentwood,San Francisco Bay,12/12/2020,2200,347,0.00, ,0.00, ,0, ,9.6, ,43.5, ,100, ,43.4, ,3.3, ,173, ,51.0, 
47,Brentwood,San Francisco Bay,12/12/2020,2300,347,0.00, ,0.00, ,0, ,9.3, ,42.7, ,100, ,42.7, ,2.8, ,184, ,50.4, 
47,Brentwood,San Francisco Bay,12/12/2020,2400,347,0.00, ,0.00, ,0, ,9.2, ,42.3, ,100, ,42.3, ,2.4, ,161, ,49.9, 
47,Brentwood,San Francisco Bay,12/13/2020,0100,348,0.00, ,0.00, ,0, ,8.9, ,41.5, ,100, ,41.4, ,2.9, ,173, ,49.5, 
47,Brentwood,San Francisco Bay,12/13/2020,0200,348,0.00, ,0.00, ,0, ,9.0, ,42.0, ,100, ,41.9, ,2.6, ,208, ,49.1, 
47,Brentwood,San Francisco Bay,12/13/2020,0300,348,0.00, ,0.00, ,0, ,9.5, ,43.1, ,100, ,43.1, ,1.8, ,181, ,48.8, 
47,Brentwood,San Francisco Bay,12/13/2020,0400,348,0.00, ,0.00, ,0, ,9.9, ,44.4, ,100, ,44.3, ,2.4, ,164, ,48.6, 
47,Brentwood,San Francisco Bay,12/13/2020,0500,348,0.00, ,0.00, ,0, ,10.3, ,45.3, ,100, ,45.3, ,1.6, ,152, ,48.5, 
47,Brentwood,San Francisco Bay,12/13/2020,0600,348,0.00, ,0.00, ,0, ,11.2, ,47.5, ,100, ,47.4, ,3.3, ,128, ,48.6, 
47,Brentwood,San Francisco Bay,12/13/2020,0700,348,0.00, ,0.34, ,0, ,11.8, ,49.0, ,100, ,49.0, ,7.2, ,107, ,48.3, 
47,Brentwood,San Francisco Bay,12/13/2020,0800,348,0.00, ,0.04, ,11, ,11.9, ,49.3, ,100, ,49.2, ,7.2, ,109, ,48.6, 
47,Brentwood,San Francisco Bay,12/13/2020,0900,348,0.00, ,0.14, ,39, ,12.1, ,49.5, ,100, ,49.5, ,4.6, ,94, ,48.9, 
47,Brentwood,San Francisco Bay,12/13/2020,1000,348,0.00, ,0.04, ,133, ,12.4, ,50.4, ,100, ,50.3, ,7.5, ,99, ,49.2, 
47,Brentwood,San Francisco Bay,12/13/2020,1100,348,0.00, ,0.04, ,173, ,12.8, ,51.1, ,100, ,51.0, ,8.7, ,118, ,49.6, 
47,Brentwood,San Francisco Bay,12/13/2020,1200,348,0.00, ,0.01, ,341, ,13.2, ,51.9, ,100, ,51.8, ,12.2, ,120, ,50.0, 
47,Brentwood,San Francisco Bay,12/13/2020,1300,348,0.00, ,0.00, ,437, ,13.8, ,53.2, ,100, ,53.2, ,11.5, ,126, ,50.6, 
47,Brentwood,San Francisco Bay,12/13/2020,1400,348,0.00, ,0.00, ,358, ,14.5, ,54.4, ,100, ,54.4, ,8.4, ,114, ,51.2, 
47,Brentwood,San Francisco Bay,12/13/2020,1500,348,0.00, ,0.00, ,239, ,14.5, ,54.5, ,100, ,54.5, ,10.5, ,115, ,51.7, 
47,Brentwood,San Francisco Bay,12/13/2020,1600,348,0.00, ,0.07, ,76, ,14.1, ,53.7, ,100, ,53.6, ,9.2, ,125, ,52.2, 
47,Brentwood,San Francisco Bay,12/13/2020,1700,348,0.00, ,0.00, ,12, ,14.1, ,53.7, ,100, ,53.7, ,5.7, ,130, ,52.4, 
47,Brentwood,San Francisco Bay,12/13/2020,1800,348,0.00, ,0.03, ,0, ,13.7, ,53.0, ,100, ,53.0, ,3.6, ,96, ,52.4, 
47,Brentwood,San Francisco Bay,12/13/2020,1900,348,0.00, ,0.00, ,0, ,13.6, ,52.8, ,100, ,52.7, ,4.4, ,229, ,52.4, 
47,Brentwood,San Francisco Bay,12/13/2020,2000,348,0.00, ,0.00, ,0, ,13.6, ,53.0, ,99, ,52.8, ,11.7, ,256, ,52.3, 
47,Brentwood,San Francisco Bay,12/13/2020,2100,348,0.00, ,0.00, ,0, ,12.8, ,51.4, ,99, ,51.2, ,7.4, ,264, ,51.9, 
47,Brentwood,San Francisco Bay,12/13/2020,2200,348,0.00, ,0.00, ,0, ,12.6, ,50.9, ,99, ,50.7, ,9.4, ,255, ,51.6, 
47,Brentwood,San Francisco Bay,12/13/2020,2300,348,0.00, ,0.00, ,0, ,12.4, ,50.6, ,99, ,50.3, ,9.3, ,250, ,51.2, 
47,Brentwood,San Francisco Bay,12/13/2020,2400,348,0.00, ,0.00, ,0, ,11.9, ,49.4, ,99, ,49.2, ,6.4, ,264, ,50.8, 
47,Brentwood,San Francisco Bay,12/14/2020,0100,349,0.00, ,0.00, ,0, ,11.7, ,48.9, ,99, ,48.6, ,8.8, ,265, ,50.4, 
47,Brentwood,San Francisco Bay,12/14/2020,0200,349,0.00, ,0.00, ,0, ,11.6, ,48.8, ,99, ,48.5, ,11.1, ,280, ,50.0, 
47,Brentwood,San Francisco Bay,12/14/2020,0300,349,0.00, ,0.00, ,0, ,11.5, ,48.5, ,99, ,48.2, ,11.1, ,288, ,49.7, 
47,Brentwood,San Francisco Bay,12/14/2020,0400,349,0.00, ,0.00, ,0, ,11.1, ,47.5, ,99, ,47.2, ,7.8, ,293, ,49.4, 
47,Brentwood,San Francisco Bay,12/14/2020,0500,349,0.00, ,0.00, ,0, ,10.5, ,46.1, ,99, ,45.9, ,5.9, ,291, ,49.1, 
47,Brentwood,San Francisco Bay,12/14/2020,0600,349,0.00, ,0.00, ,0, ,9.8, ,44.3, ,99, ,44.1, ,2.9, ,238, ,48.8, 
47,Brentwood,San Francisco Bay,12/14/2020,0700,349,0.00, ,0.00, ,0, ,9.2, ,42.4, ,100, ,42.2, ,3.0, ,205, ,48.4, 
47,Brentwood,San Francisco Bay,12/14/2020,0800,349,0.00, ,0.00, ,75, ,9.0, ,42.0, ,99, ,41.8, ,3.8, ,239, ,47.9, 
47,Brentwood,San Francisco Bay,12/14/2020,0900,349,0.00, ,0.00, ,346, ,10.7, ,46.4, ,99, ,46.3, ,4.1, ,251, ,47.5, 
47,Brentwood,San Francisco Bay,12/14/2020,1000,349,0.01, ,0.00, ,650, ,11.5, ,52.7, ,85, ,48.2, ,5.8, ,295, ,47.5, 
47,Brentwood,San Francisco Bay,12/14/2020,1100,349,0.01, ,0.00, ,885, ,10.7, ,55.9, ,70, ,46.3, ,6.8, ,315, ,48.1, 
47,Brentwood,San Francisco Bay,12/14/2020,1200,349,0.01, ,0.00, ,1014, ,10.1, ,56.8, ,64, ,44.9, ,7.9, ,326, ,49.2, 
47,Brentwood,San Francisco Bay,12/14/2020,1300,349,0.01, ,0.00, ,1022, ,9.6, ,58.1, ,58, ,43.6, ,7.8, ,318, ,50.4, 
47,Brentwood,San Francisco Bay,12/14/2020,1400,349,0.01, ,0.00, ,907, ,8.8, ,57.7, ,54, ,41.3, ,10.0, ,308, ,51.4, 
47,Brentwood,San Francisco Bay,12/14/2020,1500,349,0.01, ,0.00, ,678, ,8.4, ,58.9, ,50, ,40.2, ,8.0, ,325, ,52.0, 
47,Brentwood,San Francisco Bay,12/14/2020,1600,349,0.00, ,0.00, ,371, ,8.8, ,58.1, ,53, ,41.2, ,7.0, ,307, ,52.3, 
47,Brentwood,San Francisco Bay,12/14/2020,1700,349,0.00, ,0.00, ,78, ,9.7, ,54.4, ,67, ,43.6, ,4.6, ,291, ,52.3, 
47,Brentwood,San Francisco Bay,12/14/2020,1800,349,0.00, ,0.00, ,1, ,10.2, ,50.8, ,81, ,45.0, ,3.3, ,274, ,52.1, 
47,Brentwood,San Francisco Bay,12/14/2020,1900,349,0.00, ,0.00, ,0, ,10.9, ,48.0, ,96, ,46.8, ,2.6, ,267, ,51.6, 
47,Brentwood,San Francisco Bay,12/14/2020,2000,349,0.00, ,0.00, ,0, ,10.8, ,47.3, ,97, ,46.5, ,3.4, ,234, ,51.0, 
